time,coolant (degF),catalyst (degF),speed (mph),engine
2025-08-02 06:25:12.374,57.2,717.44,0.0,1
2025-08-02 06:25:12.529,57.2,717.44,0.0,1
2025-08-02 06:25:12.703,57.2,724.46,0.0,1
2025-08-02 06:25:12.839,57.2,724.46,0.0,1
2025-08-02 06:25:12.911,57.2,724.46,0.0,1
2025-08-02 06:25:13.015,57.2,728.78,0.0,1
2025-08-02 06:25:13.190,57.2,728.78,0.0,1
2025-08-02 06:25:13.347,57.2,728.78,0.0,1
2025-08-02 06:25:13.468,57.2,735.8,0.0,1
2025-08-02 06:25:13.621,57.2,735.8,0.0,1
2025-08-02 06:25:13.712,57.2,735.8,0.0,1
2025-08-02 06:25:13.782,57.2,739.94,0.0,1
2025-08-02 06:25:13.872,57.2,739.94,0.0,1
2025-08-02 06:25:14.013,57.2,739.94,0.0,1
2025-08-02 06:25:14.087,57.2,744.26,0.0,1
2025-08-02 06:25:14.252,57.2,744.26,0.0,1
2025-08-02 06:25:14.318,57.2,744.26,0.0,1
2025-08-02 06:25:14.416,57.2,748.58,0.0,1
2025-08-02 06:25:14.558,57.2,748.58,0.0,1
2025-08-02 06:25:14.653,57.2,748.58,0.0,1
2025-08-02 06:25:14.798,57.2,754.16,0.0,1
2025-08-02 06:25:14.952,57.2,754.16,0.0,1
2025-08-02 06:25:15.111,57.2,754.16,0.0,1
2025-08-02 06:25:15.286,57.2,761.54,0.0,1
2025-08-02 06:25:15.428,57.2,761.54,0.0,1
2025-08-02 06:25:15.500,57.2,761.54,0.0,1
2025-08-02 06:25:15.568,57.2,765.68,0.0,1
2025-08-02 06:25:15.658,57.2,765.68,0.0,1
2025-08-02 06:25:15.725,57.2,765.68,0.0,1
2025-08-02 06:25:15.812,57.2,768.2,0.0,1
2025-08-02 06:25:15.902,57.2,768.2,0.0,1
2025-08-02 06:25:16.000,57.2,768.2,0.0,1
2025-08-02 06:25:16.070,57.2,772.16,0.0,1
2025-08-02 06:25:16.138,57.2,772.16,0.0,1
2025-08-02 06:25:16.232,57.2,772.16,0.0,1
2025-08-02 06:25:16.387,57.2,775.76,0.0,1
2025-08-02 06:25:16.482,59.0,775.76,0.0,1
2025-08-02 06:25:16.640,59.0,775.76,0.0,1
2025-08-02 06:25:16.776,59.0,780.44,0.0,1
2025-08-02 06:25:16.976,59.0,780.44,0.0,1
2025-08-02 06:25:17.100,59.0,780.44,0.0,1
2025-08-02 06:25:17.192,59.0,784.58,0.0,1
2025-08-02 06:25:17.260,59.0,784.58,0.0,1
2025-08-02 06:25:17.357,59.0,784.58,0.0,1
2025-08-02 06:25:17.507,59.0,787.64,0.0,1
2025-08-02 06:25:17.650,59.0,787.64,0.0,1
2025-08-02 06:25:17.743,59.0,787.64,0.0,1
2025-08-02 06:25:17.890,59.0,791.6,0.0,1
2025-08-02 06:25:18.042,59.0,791.6,0.0,1
2025-08-02 06:25:18.140,59.0,791.6,0.0,1
2025-08-02 06:25:18.299,59.0,795.38,0.0,1
2025-08-02 06:25:18.418,59.0,795.38,0.0,1
2025-08-02 06:25:18.506,59.0,795.38,0.0,1
2025-08-02 06:25:18.605,59.0,798.26,0.0,1
2025-08-02 06:25:18.755,59.0,798.26,0.0,1
2025-08-02 06:25:18.917,59.0,798.26,0.0,1
2025-08-02 06:25:19.068,59.0,803.12,0.0,1
2025-08-02 06:25:19.139,59.0,803.12,0.0,1
2025-08-02 06:25:19.208,59.0,803.12,0.0,1
2025-08-02 06:25:19.296,59.0,804.92,0.0,1
2025-08-02 06:25:19.364,59.0,804.92,0.0,1
2025-08-02 06:25:19.457,59.0,804.92,0.0,1
2025-08-02 06:25:19.609,59.0,807.8,0.0,1
2025-08-02 06:25:19.765,59.0,807.8,0.0,1
2025-08-02 06:25:19.886,59.0,807.8,0.0,1
2025-08-02 06:25:19.989,59.0,811.76,0.0,1
2025-08-02 06:25:20.144,59.0,811.76,0.0,1
2025-08-02 06:25:20.301,59.0,811.76,0.0,1
2025-08-02 06:25:20.474,59.0,816.44,0.0,1
2025-08-02 06:25:20.634,59.0,816.44,0.0,1
2025-08-02 06:25:20.761,59.0,816.44,0.0,1
2025-08-02 06:25:20.834,59.0,819.14,0.0,1
2025-08-02 06:25:20.935,59.0,819.14,0.0,1
2025-08-02 06:25:21.109,59.0,819.14,0.0,1
2025-08-02 06:25:21.266,59.0,822.74,0.0,1
2025-08-02 06:25:21.395,60.8,822.74,0.0,1
2025-08-02 06:25:21.464,60.8,822.74,0.0,1
2025-08-02 06:25:21.575,60.8,825.26,0.0,1
2025-08-02 06:25:21.782,60.8,825.26,0.0,1
2025-08-02 06:25:21.982,60.8,825.26,0.0,1
2025-08-02 06:25:22.180,60.8,831.38,0.0,1
2025-08-02 06:25:22.339,60.8,831.38,0.0,1
2025-08-02 06:25:22.490,60.8,831.38,0.0,1
2025-08-02 06:25:22.671,60.8,835.34,0.0,1
2025-08-02 06:25:22.825,60.8,835.34,0.0,1
2025-08-02 06:25:22.978,60.8,835.34,0.0,1
2025-08-02 06:25:23.132,60.8,838.4,0.0,1
2025-08-02 06:25:23.283,60.8,838.4,0.0,1
2025-08-02 06:25:23.358,60.8,838.4,0.0,1
2025-08-02 06:25:23.425,60.8,840.74,0.0,1
2025-08-02 06:25:23.524,60.8,840.74,0.0,1
2025-08-02 06:25:23.670,60.8,840.74,0.0,1
2025-08-02 06:25:23.742,60.8,842.9,0.0,1
2025-08-02 06:25:23.840,60.8,842.9,0.0,1
2025-08-02 06:25:23.985,60.8,842.9,0.0,1
2025-08-02 06:25:24.146,60.8,845.6,0.0,1
2025-08-02 06:25:24.271,60.8,845.6,0.0,1
2025-08-02 06:25:24.459,60.8,845.6,0.0,1
2025-08-02 06:25:24.610,60.8,849.02,0.0,1
2025-08-02 06:25:24.763,60.8,849.02,0.0,1
2025-08-02 06:25:24.916,60.8,849.02,0.0,1
2025-08-02 06:25:25.100,60.8,852.26,0.0,1
2025-08-02 06:25:25.255,60.8,852.26,0.0,1
2025-08-02 06:25:25.381,60.8,852.26,0.0,1
2025-08-02 06:25:25.482,60.8,854.78,0.0,1
2025-08-02 06:25:25.649,60.8,854.78,0.0,1
2025-08-02 06:25:25.823,60.8,854.78,0.0,1
2025-08-02 06:25:25.953,60.8,857.66,0.0,1
2025-08-02 06:25:26.027,62.6,857.66,0.0,1
2025-08-02 06:25:26.126,62.6,857.66,0.0,1
2025-08-02 06:25:26.273,62.6,859.28,0.0,1
2025-08-02 06:25:26.449,62.6,859.28,0.0,1
2025-08-02 06:25:26.642,62.6,859.28,0.0,1
2025-08-02 06:25:26.846,62.6,861.98,0.0,1
2025-08-02 06:25:26.971,62.6,861.98,0.0,1
2025-08-02 06:25:27.142,62.6,861.98,0.0,1
2025-08-02 06:25:27.320,62.6,864.5,0.0,1
2025-08-02 06:25:27.475,62.6,864.5,0.0,1
2025-08-02 06:25:27.595,62.6,864.5,0.0,1
2025-08-02 06:25:27.694,62.6,866.3,0.0,1
2025-08-02 06:25:27.839,62.6,866.3,0.0,1
2025-08-02 06:25:27.915,62.6,866.3,0.0,1
2025-08-02 06:25:28.014,62.6,867.74,0.0,1
2025-08-02 06:25:28.165,62.6,867.74,0.0,1
2025-08-02 06:25:28.319,62.6,867.74,0.0,1
2025-08-02 06:25:28.497,62.6,869.9,0.0,1
2025-08-02 06:25:28.630,62.6,869.9,0.0,1
2025-08-02 06:25:28.775,62.6,869.9,0.0,1
2025-08-02 06:25:28.871,62.6,871.52,0.0,1
2025-08-02 06:25:29.016,62.6,871.52,0.0,1
2025-08-02 06:25:29.089,62.6,871.52,0.0,1
2025-08-02 06:25:29.274,62.6,871.52,0.0,1
2025-08-02 06:25:29.394,62.6,871.52,0.0,1
2025-08-02 06:25:29.507,62.6,873.86,0.0,1
2025-08-02 06:25:29.741,62.6,873.86,0.0,1
2025-08-02 06:25:29.898,62.6,875.3,0.0,1
2025-08-02 06:25:30.080,62.6,875.3,0.0,1
2025-08-02 06:25:30.238,62.6,875.3,0.0,1
2025-08-02 06:25:30.365,62.6,876.92,0.0,1
2025-08-02 06:25:30.457,62.6,876.92,0.0,1
2025-08-02 06:25:30.530,62.6,876.92,0.0,1
2025-08-02 06:25:30.601,62.6,877.64,0.0,1
2025-08-02 06:25:30.683,62.6,877.64,0.0,1
2025-08-02 06:25:30.764,62.6,877.64,0.0,1
2025-08-02 06:25:30.853,62.6,878.18,0.0,1
2025-08-02 06:25:30.998,64.4,878.18,0.0,1
2025-08-02 06:25:31.152,64.4,878.18,0.0,1
2025-08-02 06:25:31.305,64.4,879.62,0.0,1
2025-08-02 06:25:31.445,64.4,879.62,0.0,1
2025-08-02 06:25:31.521,64.4,880.34,0.0,1
2025-08-02 06:25:31.726,64.4,880.34,0.0,1
2025-08-02 06:25:31.868,64.4,880.34,0.0,1
2025-08-02 06:25:32.076,64.4,881.6,0.0,1
2025-08-02 06:25:32.164,64.4,881.6,0.0,1
2025-08-02 06:25:32.254,64.4,881.6,0.0,1
2025-08-02 06:25:32.323,64.4,882.32,0.0,1
2025-08-02 06:25:32.424,64.4,882.32,0.0,1
2025-08-02 06:25:32.575,64.4,882.32,0.0,1
2025-08-02 06:25:32.704,64.4,883.4,0.0,1
2025-08-02 06:25:32.781,64.4,883.4,0.0,1
2025-08-02 06:25:32.883,64.4,883.4,0.0,1
2025-08-02 06:25:33.035,64.4,883.94,0.0,1
2025-08-02 06:25:33.198,64.4,883.94,0.0,1
2025-08-02 06:25:33.352,64.4,883.94,0.0,1
2025-08-02 06:25:33.525,64.4,885.02,0.0,1
2025-08-02 06:25:33.675,64.4,885.02,0.0,1
2025-08-02 06:25:33.831,64.4,885.02,0.0,1
2025-08-02 06:25:34.014,64.4,885.92,0.0,1
2025-08-02 06:25:34.141,64.4,885.92,0.0,1
2025-08-02 06:25:34.217,64.4,885.92,0.0,1
2025-08-02 06:25:34.387,64.4,885.92,0.0,1
2025-08-02 06:25:34.537,64.4,885.92,0.0,1
2025-08-02 06:25:34.634,64.4,887.0,0.0,1
2025-08-02 06:25:34.784,64.4,887.0,0.0,1
2025-08-02 06:25:34.935,64.4,887.0,0.0,1
2025-08-02 06:25:35.006,64.4,887.72,0.0,1
2025-08-02 06:25:35.073,64.4,887.72,0.0,1
2025-08-02 06:25:35.144,64.4,887.72,0.0,1
2025-08-02 06:25:35.236,64.4,887.9,0.0,1
2025-08-02 06:25:35.384,64.4,887.9,0.0,1
2025-08-02 06:25:35.538,64.4,887.9,0.0,1
2025-08-02 06:25:35.690,64.4,888.62,0.0,1
2025-08-02 06:25:35.886,66.2,888.62,0.0,1
2025-08-02 06:25:36.011,66.2,888.62,0.0,1
2025-08-02 06:25:36.103,66.2,889.16,0.0,1
2025-08-02 06:25:36.255,66.2,889.16,0.0,1
2025-08-02 06:25:36.408,66.2,889.16,0.0,1
2025-08-02 06:25:36.485,66.2,889.7,0.0,1
2025-08-02 06:25:36.579,66.2,889.7,0.0,1
2025-08-02 06:25:36.787,66.2,889.7,0.0,1
2025-08-02 06:25:36.984,66.2,890.24,0.0,1
2025-08-02 06:25:37.115,66.2,890.24,0.0,1
2025-08-02 06:25:37.260,66.2,890.24,0.0,1
2025-08-02 06:25:37.331,66.2,890.6,0.0,1
2025-08-02 06:25:37.429,66.2,890.6,0.0,1
2025-08-02 06:25:37.577,66.2,890.6,0.0,1
2025-08-02 06:25:37.730,66.2,890.96,0.0,1
2025-08-02 06:25:37.799,66.2,890.96,0.0,1
2025-08-02 06:25:37.865,66.2,890.96,0.0,1
2025-08-02 06:25:37.963,66.2,891.14,0.0,1
2025-08-02 06:25:38.116,66.2,891.14,0.0,1
2025-08-02 06:25:38.269,66.2,891.14,0.0,1
2025-08-02 06:25:38.444,66.2,891.5,0.0,1
2025-08-02 06:25:38.602,66.2,891.5,0.0,1
2025-08-02 06:25:38.752,66.2,891.5,0.0,1
2025-08-02 06:25:38.934,66.2,891.86,0.0,1
2025-08-02 06:25:39.064,66.2,891.86,0.0,1
2025-08-02 06:25:39.131,66.2,891.86,0.0,1
2025-08-02 06:25:39.228,66.2,892.04,0.0,1
2025-08-02 06:25:39.377,66.2,892.04,0.0,1
2025-08-02 06:25:39.450,66.2,892.04,0.0,1
2025-08-02 06:25:39.522,66.2,892.4,0.0,1
2025-08-02 06:25:39.624,66.2,892.4,0.0,1
2025-08-02 06:25:39.748,66.2,892.4,0.0,1
2025-08-02 06:25:39.823,66.2,892.58,0.0,1
2025-08-02 06:25:39.925,66.2,892.58,0.0,1
2025-08-02 06:25:40.077,66.2,892.58,0.0,1
2025-08-02 06:25:40.223,66.2,892.76,0.0,1
2025-08-02 06:25:40.396,66.2,892.76,0.0,1
2025-08-02 06:25:40.547,66.2,892.76,0.0,1
2025-08-02 06:25:40.697,66.2,892.94,0.0,1
2025-08-02 06:25:40.766,68.0,892.94,0.0,1
2025-08-02 06:25:40.838,68.0,892.94,0.0,1
2025-08-02 06:25:40.907,68.0,892.94,0.0,1
2025-08-02 06:25:41.009,68.0,892.94,0.0,1
2025-08-02 06:25:41.177,68.0,892.94,0.0,1
2025-08-02 06:25:41.327,68.0,893.12,0.0,1
2025-08-02 06:25:41.476,68.0,893.12,0.0,1
2025-08-02 06:25:41.704,68.0,893.3,0.0,1
2025-08-02 06:25:41.903,68.0,893.3,0.0,1
2025-08-02 06:25:42.112,68.0,893.3,0.0,1
2025-08-02 06:25:42.290,68.0,893.48,0.0,1
2025-08-02 06:25:42.436,68.0,893.48,0.0,1
2025-08-02 06:25:42.584,68.0,893.48,0.0,1
2025-08-02 06:25:42.684,68.0,893.66,0.0,1
2025-08-02 06:25:42.834,68.0,893.66,0.0,1
2025-08-02 06:25:43.016,68.0,893.66,0.0,1
2025-08-02 06:25:43.137,68.0,893.66,0.0,1
2025-08-02 06:25:43.228,68.0,893.66,0.0,1
2025-08-02 06:25:43.297,68.0,893.66,0.0,1
2025-08-02 06:25:43.401,68.0,893.84,0.0,1
2025-08-02 06:25:43.560,68.0,893.84,0.0,1
2025-08-02 06:25:43.681,68.0,893.84,0.0,1
2025-08-02 06:25:43.762,68.0,893.84,0.0,1
2025-08-02 06:25:43.853,68.0,893.84,0.0,1
2025-08-02 06:25:43.997,68.0,893.84,0.0,1
2025-08-02 06:25:44.096,68.0,893.84,0.0,1
2025-08-02 06:25:44.247,68.0,893.84,0.0,1
2025-08-02 06:25:44.375,68.0,893.84,0.0,1
2025-08-02 06:25:44.447,68.0,893.84,0.0,1
2025-08-02 06:25:44.545,68.0,893.84,0.0,1
2025-08-02 06:25:44.696,68.0,893.84,0.0,1
2025-08-02 06:25:44.869,68.0,893.84,0.0,1
2025-08-02 06:25:45.021,68.0,893.84,0.0,1
2025-08-02 06:25:45.145,68.0,893.84,0.0,1
2025-08-02 06:25:45.251,68.0,893.84,0.0,1
2025-08-02 06:25:45.454,68.0,893.84,0.0,1
2025-08-02 06:25:45.556,68.0,893.84,0.0,1
2025-08-02 06:25:45.708,68.0,893.84,0.0,1
2025-08-02 06:25:45.857,68.0,893.84,0.0,1
2025-08-02 06:25:46.012,68.0,893.84,0.0,1
2025-08-02 06:25:46.177,68.0,893.84,0.0,1
2025-08-02 06:25:46.336,68.0,893.84,0.0,1
2025-08-02 06:25:46.489,68.0,893.84,0.0,1
2025-08-02 06:25:46.579,68.0,893.84,0.0,1
2025-08-02 06:25:46.717,68.0,893.84,0.0,1
2025-08-02 06:25:46.927,68.0,893.66,0.0,1
2025-08-02 06:25:47.050,69.8,893.66,0.0,1
2025-08-02 06:25:47.212,69.8,893.66,0.0,1
2025-08-02 06:25:47.407,69.8,893.66,0.0,1
2025-08-02 06:25:47.560,69.8,893.66,0.0,1
2025-08-02 06:25:47.682,69.8,893.66,0.0,1
2025-08-02 06:25:47.756,69.8,893.48,0.0,1
2025-08-02 06:25:47.853,69.8,893.48,0.0,1
2025-08-02 06:25:48.019,69.8,893.48,0.0,1
2025-08-02 06:25:48.162,69.8,893.48,0.0,1
2025-08-02 06:25:48.259,69.8,893.48,0.0,1
2025-08-02 06:25:48.410,69.8,893.48,0.0,1
2025-08-02 06:25:48.557,69.8,893.3,0.0,1
2025-08-02 06:25:48.709,69.8,893.3,0.0,1
2025-08-02 06:25:48.883,69.8,893.3,0.0,1
2025-08-02 06:25:49.042,69.8,893.12,0.0,1
2025-08-02 06:25:49.193,69.8,893.12,0.0,1
2025-08-02 06:25:49.367,69.8,893.12,0.0,1
2025-08-02 06:25:49.507,69.8,892.94,0.0,1
2025-08-02 06:25:49.574,69.8,892.94,0.0,1
2025-08-02 06:25:49.672,69.8,892.94,0.0,1
2025-08-02 06:25:49.822,69.8,892.94,0.0,1
2025-08-02 06:25:49.973,69.8,892.94,0.0,1
2025-08-02 06:25:50.153,69.8,892.94,0.0,1
2025-08-02 06:25:50.283,69.8,892.76,0.0,1
2025-08-02 06:25:50.349,69.8,892.76,0.0,1
2025-08-02 06:25:50.416,69.8,892.76,0.0,1
2025-08-02 06:25:50.536,69.8,892.58,0.0,1
2025-08-02 06:25:50.682,69.8,892.58,0.0,1
2025-08-02 06:25:50.840,69.8,892.58,0.0,1
2025-08-02 06:25:51.020,69.8,892.4,0.0,1
2025-08-02 06:25:51.153,69.8,892.4,0.0,1
2025-08-02 06:25:51.374,69.8,892.22,0.0,1
2025-08-02 06:25:51.474,69.8,892.22,0.0,1
2025-08-02 06:25:51.639,69.8,892.22,0.0,1
2025-08-02 06:25:51.773,69.8,892.04,0.0,1
2025-08-02 06:25:51.982,69.8,892.04,0.0,1
2025-08-02 06:25:52.186,69.8,892.04,0.0,1
2025-08-02 06:25:52.342,69.8,891.68,0.0,1
2025-08-02 06:25:52.497,71.6,891.68,0.0,1
2025-08-02 06:25:52.656,71.6,891.68,0.0,1
2025-08-02 06:25:52.812,71.6,891.5,0.0,1
2025-08-02 06:25:52.968,71.6,891.5,0.0,1
2025-08-02 06:25:53.144,71.6,891.5,0.0,1
2025-08-02 06:25:53.298,71.6,891.14,0.0,1
2025-08-02 06:25:53.448,71.6,891.14,0.0,1
2025-08-02 06:25:53.619,71.6,891.14,0.0,1
2025-08-02 06:25:53.774,71.6,890.78,0.0,1
2025-08-02 06:25:53.916,71.6,890.78,0.0,1
2025-08-02 06:25:54.011,71.6,890.78,0.0,1
2025-08-02 06:25:54.154,71.6,890.6,0.0,1
2025-08-02 06:25:54.304,71.6,890.6,0.0,1
2025-08-02 06:25:54.376,71.6,890.6,0.0,1
2025-08-02 06:25:54.473,71.6,890.42,0.0,1
2025-08-02 06:25:54.622,71.6,890.42,0.0,1
2025-08-02 06:25:54.779,71.6,890.42,0.0,1
2025-08-02 06:25:54.935,71.6,890.06,0.0,1
2025-08-02 06:25:55.090,71.6,890.06,0.0,1
2025-08-02 06:25:55.247,71.6,890.06,0.0,1
2025-08-02 06:25:55.422,71.6,889.7,0.0,1
2025-08-02 06:25:55.580,71.6,889.7,0.0,1
2025-08-02 06:25:55.732,71.6,889.7,0.0,1
2025-08-02 06:25:55.912,71.6,889.34,0.0,1
2025-08-02 06:25:56.124,71.6,889.34,0.0,1
2025-08-02 06:25:56.199,71.6,889.16,0.0,1
2025-08-02 06:25:56.297,71.6,889.16,0.0,1
2025-08-02 06:25:56.523,71.6,888.98,0.0,1
2025-08-02 06:25:56.796,71.6,888.98,0.0,1
2025-08-02 06:25:56.998,71.6,888.98,0.0,1
2025-08-02 06:25:57.128,71.6,888.44,0.0,1
2025-08-02 06:25:57.226,71.6,888.44,0.0,1
2025-08-02 06:25:57.374,71.6,888.44,0.0,1
2025-08-02 06:25:57.523,71.6,888.26,0.0,1
2025-08-02 06:25:57.625,71.6,888.26,0.0,1
2025-08-02 06:25:57.779,71.6,888.26,0.0,1
2025-08-02 06:25:57.909,71.6,887.9,0.0,1
2025-08-02 06:25:57.975,71.6,887.9,0.0,1
2025-08-02 06:25:58.093,71.6,887.9,0.0,1
2025-08-02 06:25:58.244,71.6,887.54,0.0,1
2025-08-02 06:25:58.395,73.4,887.54,0.0,1
2025-08-02 06:25:58.547,73.4,887.54,0.0,1
2025-08-02 06:25:58.619,73.4,887.36,0.0,1
2025-08-02 06:25:58.688,73.4,887.36,0.0,1
2025-08-02 06:25:58.789,73.4,887.36,0.0,1
2025-08-02 06:25:58.928,73.4,887.0,0.0,1
2025-08-02 06:25:59.078,73.4,887.0,0.0,1
2025-08-02 06:25:59.177,73.4,887.0,0.0,1
2025-08-02 06:25:59.326,73.4,886.64,0.0,1
2025-08-02 06:25:59.479,73.4,886.64,0.0,1
2025-08-02 06:25:59.635,73.4,886.64,0.0,1
2025-08-02 06:25:59.816,73.4,886.28,0.0,1
2025-08-02 06:25:59.959,73.4,886.28,0.0,1
2025-08-02 06:26:00.112,73.4,886.28,0.0,1
2025-08-02 06:26:00.282,73.4,885.74,0.0,1
2025-08-02 06:26:00.436,73.4,885.74,0.0,1
2025-08-02 06:26:00.586,73.4,885.74,0.0,1
2025-08-02 06:26:00.664,73.4,885.38,0.0,1
2025-08-02 06:26:00.735,73.4,885.38,0.0,1
2025-08-02 06:26:00.825,73.4,885.38,0.0,1
2025-08-02 06:26:00.918,73.4,885.2,0.0,1
2025-08-02 06:26:01.064,73.4,885.2,0.0,1
2025-08-02 06:26:01.215,73.4,885.2,0.0,1
2025-08-02 06:26:01.369,73.4,884.66,0.0,1
2025-08-02 06:26:01.587,73.4,884.66,0.0,1
2025-08-02 06:26:01.780,73.4,884.66,0.0,1
2025-08-02 06:26:01.992,73.4,884.12,0.0,1
2025-08-02 06:26:02.180,73.4,884.12,0.0,1
2025-08-02 06:26:02.333,73.4,884.12,0.0,1
2025-08-02 06:26:02.513,73.4,883.58,0.0,1
2025-08-02 06:26:02.662,73.4,883.58,0.0,1
2025-08-02 06:26:02.792,73.4,883.58,0.0,1
2025-08-02 06:26:02.889,73.4,883.04,0.0,1
2025-08-02 06:26:02.955,73.4,883.04,0.0,1
2025-08-02 06:26:03.075,73.4,883.04,0.0,1
2025-08-02 06:26:03.289,73.4,883.04,0.0,1
2025-08-02 06:26:03.536,73.4,882.5,0.0,1
2025-08-02 06:26:03.704,73.4,882.5,0.0,1
2025-08-02 06:26:03.844,73.4,882.5,0.0,1
2025-08-02 06:26:03.921,73.4,881.96,0.0,1
2025-08-02 06:26:03.991,75.2,881.96,0.0,1
2025-08-02 06:26:04.067,75.2,881.96,0.0,1
2025-08-02 06:26:04.156,75.2,881.78,0.0,1
2025-08-02 06:26:04.298,75.2,881.78,0.0,1
2025-08-02 06:26:04.448,75.2,881.78,0.0,1
2025-08-02 06:26:04.518,75.2,881.42,0.0,1
2025-08-02 06:26:04.608,75.2,881.42,0.0,1
2025-08-02 06:26:04.850,75.2,881.06,0.0,1
2025-08-02 06:26:05.090,75.2,881.06,0.0,1
2025-08-02 06:26:05.268,75.2,880.52,0.0,1
2025-08-02 06:26:05.405,75.2,880.52,0.0,1
2025-08-02 06:26:05.475,75.2,880.52,0.0,1
2025-08-02 06:26:05.598,75.2,880.16,0.0,1
2025-08-02 06:26:05.799,75.2,880.16,0.0,1
2025-08-02 06:26:05.893,75.2,879.8,0.0,1
2025-08-02 06:26:06.062,75.2,879.8,0.0,1
2025-08-02 06:26:06.188,75.2,879.8,0.0,1
2025-08-02 06:26:06.335,75.2,879.8,0.0,1
2025-08-02 06:26:06.492,75.2,879.8,0.0,1
2025-08-02 06:26:06.653,75.2,879.08,0.0,1
2025-08-02 06:26:06.994,75.2,879.08,0.0,1
2025-08-02 06:26:07.129,75.2,878.36,0.0,1
2025-08-02 06:26:07.283,75.2,878.36,0.0,1
2025-08-02 06:26:07.437,75.2,878.36,0.0,1
2025-08-02 06:26:07.597,75.2,877.82,0.0,1
2025-08-02 06:26:07.745,75.2,877.82,0.0,1
2025-08-02 06:26:07.845,75.2,877.82,0.0,1
2025-08-02 06:26:07.993,75.2,877.28,0.0,1
2025-08-02 06:26:08.143,75.2,877.28,0.0,1
2025-08-02 06:26:08.214,75.2,877.28,0.0,1
2025-08-02 06:26:08.338,75.2,876.92,0.0,1
2025-08-02 06:26:08.494,75.2,876.92,0.0,1
2025-08-02 06:26:08.649,75.2,876.92,0.0,1
2025-08-02 06:26:08.807,75.2,876.38,0.0,1
2025-08-02 06:26:09.058,75.2,876.38,0.0,1
2025-08-02 06:26:09.289,75.2,876.38,0.0,1
2025-08-02 06:26:09.420,75.2,876.38,0.0,1
2025-08-02 06:26:09.491,75.2,875.48,0.0,1
2025-08-02 06:26:09.590,75.2,875.48,0.0,1
2025-08-02 06:26:09.736,75.2,875.48,0.0,1
2025-08-02 06:26:09.885,75.2,875.12,0.0,1
2025-08-02 06:26:09.959,77.0,875.12,0.0,1
2025-08-02 06:26:10.027,77.0,875.12,0.0,1
2025-08-02 06:26:10.094,77.0,874.76,0.0,1
2025-08-02 06:26:10.190,77.0,874.76,0.0,1
2025-08-02 06:26:10.337,77.0,874.76,0.0,1
2025-08-02 06:26:10.471,77.0,874.4,0.0,1
2025-08-02 06:26:10.574,77.0,874.4,0.0,1
2025-08-02 06:26:10.717,77.0,874.4,0.0,1
2025-08-02 06:26:10.821,77.0,874.04,0.0,1
2025-08-02 06:26:11.019,77.0,874.04,0.0,1
2025-08-02 06:26:11.118,77.0,873.68,0.0,1
2025-08-02 06:26:11.264,77.0,873.68,0.0,1
2025-08-02 06:26:11.417,77.0,873.68,0.0,1
2025-08-02 06:26:11.586,77.0,873.14,0.0,1
2025-08-02 06:26:11.715,77.0,873.14,0.0,1
2025-08-02 06:26:11.917,77.0,873.14,0.0,1
2025-08-02 06:26:12.122,77.0,872.6,0.0,1
2025-08-02 06:26:12.345,77.0,872.6,0.0,1
2025-08-02 06:26:12.492,77.0,872.24,0.0,1
2025-08-02 06:26:12.650,77.0,872.24,0.0,1
2025-08-02 06:26:12.901,77.0,871.7,0.0,1
2025-08-02 06:26:13.034,77.0,871.7,0.0,1
2025-08-02 06:26:13.179,77.0,871.7,0.0,1
2025-08-02 06:26:13.280,77.0,871.16,0.0,1
2025-08-02 06:26:13.426,77.0,871.16,0.0,1
2025-08-02 06:26:13.577,77.0,871.16,0.0,1
2025-08-02 06:26:13.727,77.0,870.8,0.0,1
2025-08-02 06:26:13.824,77.0,870.8,0.0,1
2025-08-02 06:26:13.999,77.0,870.8,0.0,1
2025-08-02 06:26:14.218,77.0,870.8,0.0,1
2025-08-02 06:26:14.456,77.0,869.9,0.0,1
2025-08-02 06:26:14.583,77.0,869.9,0.0,1
2025-08-02 06:26:14.661,77.0,869.9,0.0,1
2025-08-02 06:26:14.763,77.0,869.72,0.0,1
2025-08-02 06:26:14.889,77.0,869.72,0.0,1
2025-08-02 06:26:15.040,77.0,869.36,0.0,1
2025-08-02 06:26:15.196,77.0,869.36,0.0,1
2025-08-02 06:26:15.353,77.0,869.36,0.0,1
2025-08-02 06:26:15.528,77.0,868.64,0.0,1
2025-08-02 06:26:15.677,77.0,868.64,0.0,1
2025-08-02 06:26:15.840,77.0,868.64,0.0,1
2025-08-02 06:26:16.059,77.0,868.64,0.0,1
2025-08-02 06:26:16.161,77.0,868.64,0.0,1
2025-08-02 06:26:16.306,77.0,867.74,0.0,1
2025-08-02 06:26:16.455,78.8,867.74,0.0,1
2025-08-02 06:26:16.637,78.8,867.74,0.0,1
2025-08-02 06:26:16.974,78.8,867.74,0.0,1
2025-08-02 06:26:17.190,78.8,867.74,0.0,1
2025-08-02 06:26:17.323,78.8,866.48,0.0,1
2025-08-02 06:26:17.415,78.8,866.48,0.0,1
2025-08-02 06:26:17.559,78.8,866.48,0.0,1
2025-08-02 06:26:17.656,78.8,866.12,0.0,1
2025-08-02 06:26:17.858,78.8,866.12,0.0,1
2025-08-02 06:26:18.008,78.8,865.76,0.0,1
2025-08-02 06:26:18.183,78.8,865.76,0.0,1
